130 0.4769 0.7538
131 0.4733 0.7557
132 0.4697 0.7500
133 0.4662 0.7519
134 0.4701 0.7537
135 0.4741 0.7481
136 0.4706 0.7426
137 0.4672 0.7445
138 0.4638 0.7464
139 0.4676 0.7482
140 0.4714 0.7500
141 0.4752 0.7518
142 0.4789 0.7535
143 0.4755 0.7552
144 0.4792 0.7500
145 0.4759 0.7517
146 0.4726 0.7534
147 0.4762 0.7483
148 0.4797 0.7500
149 0.4832 0.7517
150 0.4867 0.7533
151 0.4834 0.7483
152 0.4803 0.7500
153 0.4837 0.7451
154 0.4805 0.7468
155 0.4774 0.7484
156 0.4808 0.7436
157 0.4841 0.7389
158 0.4873 0.7405
159 0.4843 0.7358
160 0.4875 0.7312
161 0.4845 0.7329
162 0.4815 0.7284
163 0.4785 0.7239
164 0.4817 0.7256
165 0.4788 0.7212
166 0.4819 0.7229
167 0.4850 0.7246
168 0.4821 0.7202
169 0.4852 0.7160
170 0.4882 0.7176
171 0.4912 0.7193
172 0.4884 0.7209
173 0.4855 0.7225
174 0.4885 0.7184
175 0.4914 0.7200
176 0.4886 0.7216
177 0.4859 0.7232
178 0.4831 0.7247
179 0.4860 0.7207
180 0.4833 0.7222
181 0.4807 0.7182
182 0.4835 0.7198
183 0.4809 0.7213
184 0.4837 0.7174
185 0.4865 0.7135
186 0.4892 0.7097
187 0.4866 0.7112
188 0.4840 0.7128
189 0.4815 0.7143
190 0.4842 0.7158
191 0.4817 0.7173
192 0.4792 0.7188
193 0.4767 0.7202
194 0.4794 0.7216
195 0.4769 0.7179
196 0.4745 0.7194
197 0.4721 0.7157
198 0.4697 0.7172
199 0.4673 0.7186
200 0.4650 0.7200
201 0.4677 0.7214
202 0.4703 0.7178
203 0.4680 0.7192
204 0.4657 0.7206
205 0.4683 0.7171
206 0.4660 0.7184
207 0.4638 0.7198
208 0.4615 0.7212
209 0.4641 0.7225
210 0.4667 0.7238
211 0.4692 0.7251
212 0.4670 0.7264
213 0.4648 0.7277
214 0.4626 0.7290
215 0.4651 0.7302
216 0.4676 0.7315
217 0.4700 0.7327
218 0.4679 0.7294
219 0.4658 0.7306
220 0.4636 0.7273
221 0.4615 0.7285
222 0.4640 0.7252
223 0.4619 0.7265
224 0.4598 0.7232
225 0.4622 0.7200
226 0.4646 0.7212
227 0.4626 0.7225
228 0.4649 0.7237
229 0.4672 0.7205
230 0.4652 0.7217
231 0.4675 0.7229
232 0.4698 0.7198
233 0.4721 0.7210
234 0.4701 0.7222
235 0.4681 0.7191
236 0.4661 0.7203
237 0.4641 0.7173
238 0.4622 0.7185
239 0.4603 0.7197
240 0.4625 0.7208
241 0.4647 0.7178
242 0.4628 0.7190
243 0.4650 0.7202
244 0.4672 0.7213
245 0.4653 0.7224
246 0.4675 0.7236
247 0.4656 0.7247
248 0.4677 0.7258
249 0.4659 0.7229
250 0.4680 0.7240
251 0.4701 0.7251
252 0.4722 0.7262
253 0.4704 0.7233
254 0.4724 0.7244
255 0.4706 0.7255
256 0.4688 0.7266
257 0.4708 0.7276
258 0.4690 0.7287
259 0.4672 0.7297
260 0.4692 0.7308
261 0.4713 0.7318
262 0.4695 0.7328
263 0.4715 0.7338
264 0.4735 0.7348
265 0.4717 0.7321
266 0.4699 0.7293
267 0.4682 0.7303
268 0.4664 0.7313
269 0.4684 0.7323
270 0.4704 0.7333
271 0.4686 0.7343
272 0.4706 0.7353
273 0.4689 0.7363
274 0.4708 0.7372
275 0.4727 0.7345
276 0.4710 0.7319
277 0.4693 0.7329
278 0.4676 0.7338
279 0.4695 0.7312
280 0.4679 0.7321
281 0.4662 0.7331
282 0.4645 0.7340
283 0.4629 0.7314
284 0.4613 0.7289
285 0.4632 0.7298
286 0.4650 0.7273
287 0.4669 0.7282
288 0.4688 0.7257
289 0.4706 0.7266
290 0.4724 0.7276
291 0.4708 0.7285
292 0.4692 0.7295
293 0.4710 0.7304
294 0.4694 0.7279
295 0.4678 0.7288
296 0.4662 0.7297
297 0.4646 0.7306
298 0.4631 0.7315
299 0.4649 0.7324
300 0.4633 0.7333
301 0.4651 0.7342
302 0.4669 0.7318
303 0.4686 0.7327
304 0.4704 0.7303
305 0.4689 0.7279
306 0.4706 0.7288
307 0.4691 0.7264
308 0.4675 0.7273
309 0.4693 0.7282
310 0.4677 0.7258
311 0.4662 0.7267
312 0.4679 0.7244
313 0.4696 0.7252
314 0.4682 0.7261
315 0.4698 0.7238
316 0.4715 0.7247
317 0.4732 0.7256
318 0.4748 0.7264
319 0.4734 0.7273
320 0.4750 0.7250
321 0.4766 0.7227
322 0.4752 0.7236
323 0.4768 0.7245
324 0.4753 0.7253
325 0.4738 0.7262
326 0.4724 0.7270
327 0.4740 0.7278
328 0.4756 0.7287
329 0.4742 0.7295
330 0.4758 0.7303
331 0.4773 0.7311
332 0.4759 0.7319
333 0.4745 0.7327
334 0.4760 0.7335
335 0.4776 0.7343
336 0.4762 0.7351
337 0.4777 0.7359
338 0.4793 0.7337
339 0.4779 0.7316
340 0.4794 0.7324
341 0.4780 0.7302
342 0.4795 0.7310
343 0.4810 0.7289
344 0.4797 0.7297
345 0.4812 0.7304
346 0.4827 0.7312
347 0.4813 0.7320
348 0.4828 0.7328
349 0.4814 0.7335
350 0.4829 0.7314
351 0.4843 0.7322
352 0.4830 0.7330
353 0.4844 0.7337
354 0.4831 0.7345
355 0.4845 0.7324
356 0.4831 0.7331
357 0.4846 0.7339
358 0.4860 0.7346
359 0.4847 0.7354
360 0.4861 0.7361
361 0.4875 0.7368
362 0.4862 0.7376
363 0.4876 0.7355
364 0.4890 0.7363
365 0.4877 0.7370
366 0.4891 0.7377
367 0.4905 0.7384
368 0.4918 0.7364
369 0.4932 0.7371
370 0.4919 0.7378
371 0.4906 0.7358
372 0.4892 0.7339
373 0.4879 0.7319
374 0.4893 0.7326
375 0.4907 0.7333
376 0.4920 0.7340
377 0.4934 0.7321
378 0.4921 0.7328
379 0.4908 0.7335
380 0.4921 0.7342
381 0.4934 0.7323
382 0.4948 0.7330
383 0.4961 0.7337
384 0.4974 0.7318
385 0.4961 0.7325
386 0.4974 0.7332
387 0.4961 0.7339
388 0.4974 0.7320
389 0.4987 0.7301
390 0.4974 0.7308
391 0.4962 0.7315
392 0.4974 0.7321
393 0.4987 0.7328
394 0.5000 0.7310
395 0.5013 0.7316
396 0.5025 0.7323
397 0.5038 0.7330
398 0.5025 0.7337
399 0.5038 0.7318
400 0.5025 0.7325
401 0.5012 0.7332
402 0.5025 0.7338
403 0.5012 0.7345
404 0.5000 0.7351
405 0.5012 0.7358
406 0.5025 0.7365
407 0.5012 0.7371
408 0.5000 0.7353
409 0.4988 0.7359
410 0.4976 0.7366
411 0.4964 0.7372
412 0.4951 0.7354
413 0.4939 0.7361
414 0.4928 0.7343
415 0.4940 0.7349
416 0.4952 0.7332
417 0.4964 0.7338
418 0.4952 0.7344
419 0.4964 0.7351
420 0.4976 0.7357
421 0.4988 0.7363
422 0.4976 0.7370
423 0.4965 0.7376
424 0.4953 0.7358
425 0.4965 0.7365
426 0.4953 0.7347
427 0.4941 0.7354
428 0.4930 0.7360
429 0.4918 0.7343
430 0.4907 0.7349
431 0.4896 0.7355
432 0.4907 0.7338
433 0.4919 0.7321
434 0.4908 0.7304
435 0.4920 0.7310
436 0.4908 0.7317
437 0.4920 0.7323
438 0.4932 0.7329
439 0.4920 0.7335
440 0.4932 0.7341
441 0.4921 0.7324
442 0.4932 0.7308
443 0.4944 0.7291
444 0.4955 0.7297
445 0.4966 0.7303
446 0.4955 0.7287
447 0.4944 0.7293
448 0.4933 0.7277
449 0.4944 0.7283
450 0.4933 0.7289
451 0.4945 0.7295
452 0.4934 0.7301
453 0.4923 0.7307
454 0.4912 0.7313
455 0.4901 0.7319
456 0.4890 0.7303
457 0.4880 0.7309
458 0.4869 0.7314
459 0.4880 0.7320
460 0.4870 0.7326
461 0.4859 0.7332
462 0.4870 0.7338
463 0.4860 0.7343
464 0.4849 0.7349
465 0.4839 0.7355
466 0.4828 0.7361
467 0.4839 0.7366
468 0.4829 0.7372
469 0.4819 0.7356
470 0.4830 0.7362
471 0.4841 0.7346
472 0.4831 0.7352
473 0.4820 0.7357
474 0.4810 0.7342
475 0.4800 0.7326
476 0.4811 0.7332
477 0.4801 0.7338
478 0.4791 0.7343
479 0.4781 0.7349
480 0.4771 0.7354
481 0.4761 0.7360
482 0.4772 0.7344
483 0.4783 0.7329
484 0.4773 0.7314
485 0.4784 0.7320
486 0.4774 0.7305
487 0.4784 0.7290
488 0.4795 0.7275
489 0.4806 0.7280
490 0.4796 0.7265
491 0.4807 0.7271
492 0.4797 0.7276
493 0.4787 0.7282
494 0.4798 0.7287
495 0.4788 0.7293
496 0.4778 0.7298
497 0.4789 0.7304
498 0.4799 0.7309
499 0.4810 0.7315
500 0.4800 0.7320
501 0.4810 0.7325
502 0.4821 0.7331
503 0.4831 0.7336
504 0.4841 0.7341
505 0.4851 0.7347
506 0.4842 0.7332
507 0.4832 0.7318
508 0.4823 0.7323
509 0.4813 0.7328
510 0.4804 0.7333
511 0.4795 0.7339
512 0.4805 0.7324
513 0.4795 0.7329
514 0.4805 0.7335
515 0.4796 0.7340
516 0.4787 0.7345
517 0.4797 0.7350
518 0.4807 0.7355
519 0.4798 0.7341
520 0.4808 0.7346
521 0.4818 0.7351
522 0.4808 0.7356
523 0.4818 0.7342
524 0.4809 0.7347
525 0.4819 0.7352
526 0.4810 0.7357
527 0.4801 0.7362
528 0.4792 0.7367
529 0.4802 0.7353
530 0.4811 0.7358
531 0.4821 0.7363
532 0.4812 0.7368
533 0.4822 0.7355
534 0.4813 0.7341
535 0.4804 0.7346
536 0.4795 0.7351
537 0.4786 0.7337
538 0.4796 0.7323
539 0.4805 0.7310
540 0.4815 0.7315
541 0.4806 0.7320
542 0.4815 0.7325
543 0.4807 0.7330
544 0.4798 0.7335
545 0.4807 0.7339
546 0.4817 0.7344
547 0.4808 0.7331
548 0.4799 0.7318
549 0.4809 0.7322
550 0.4800 0.7327
551 0.4791 0.7332
552 0.4801 0.7319
553 0.4810 0.7324
554 0.4819 0.7329
555 0.4811 0.7315
556 0.4820 0.7320
557 0.4829 0.7325
558 0.4821 0.7312
559 0.4812 0.7317
560 0.4821 0.7321
561 0.4813 0.7326
562 0.4822 0.7313
563 0.4831 0.7318
564 0.4840 0.7323
565 0.4850 0.7327
566 0.4859 0.7332
567 0.4868 0.7337
568 0.4877 0.7342
569 0.4886 0.7329
570 0.4895 0.7333
571 0.4904 0.7320
572 0.4913 0.7325
573 0.4904 0.7312
574 0.4895 0.7300
575 0.4887 0.7287
576 0.4896 0.7292
577 0.4905 0.7279
578 0.4896 0.7284
579 0.4905 0.7271
580 0.4914 0.7276
581 0.4923 0.7281
582 0.4931 0.7285
583 0.4923 0.7273
584 0.4914 0.7260
585 0.4923 0.7265
586 0.4915 0.7270
587 0.4906 0.7274
588 0.4898 0.7279
589 0.4907 0.7284
590 0.4898 0.7288
591 0.4907 0.7276
592 0.4916 0.7280
593 0.4924 0.7285
594 0.4933 0.7273
595 0.4941 0.7277
596 0.4933 0.7282
597 0.4925 0.7286
598 0.4916 0.7291
599 0.4908 0.7295
600 0.4900 0.7300
601 0.4892 0.7304
602 0.4884 0.7309
603 0.4892 0.7313
604 0.4901 0.7318
605 0.4893 0.7322
606 0.4901 0.7327
607 0.4909 0.7331
608 0.4901 0.7336
609 0.4893 0.7340
610 0.4885 0.7328
611 0.4877 0.7332
612 0.4869 0.7337
613 0.4861 0.7325
614 0.4870 0.7313
615 0.4878 0.7301
616 0.4870 0.7289
617 0.4862 0.7277
618 0.4854 0.7265
619 0.4847 0.7270
620 0.4855 0.7274
621 0.4847 0.7279
622 0.4839 0.7283
623 0.4848 0.7271
624 0.4856 0.7276
625 0.4848 0.7280
626 0.4856 0.7284
627 0.4848 0.7289
628 0.4841 0.7293
629 0.4849 0.7297
630 0.4857 0.7302
631 0.4865 0.7306
632 0.4858 0.7310
633 0.4850 0.7314
634 0.4842 0.7319
635 0.4850 0.7323
636 0.4858 0.7327
637 0.4851 0.7331
638 0.4843 0.7335
639 0.4836 0.7340
640 0.4844 0.7344
641 0.4852 0.7348
642 0.4844 0.7352
643 0.4852 0.7341
644 0.4845 0.7345
645 0.4853 0.7349
646 0.4845 0.7337
647 0.4853 0.7342
648 0.4861 0.7346
649 0.4854 0.7350
650 0.4862 0.7354
651 0.4854 0.7358
652 0.4862 0.7362
653 0.4870 0.7351
654 0.4878 0.7355
655 0.4885 0.7359
656 0.4893 0.7363
657 0.4886 0.7352
658 0.4878 0.7340
659 0.4871 0.7329
660 0.4879 0.7333
661 0.4871 0.7322
662 0.4879 0.7326
663 0.4872 0.7330
664 0.4864 0.7334
665 0.4872 0.7338
666 0.4865 0.7327
667 0.4858 0.7331
668 0.4850 0.7320
669 0.4843 0.7324
670 0.4836 0.7328
671 0.4844 0.7332
672 0.4851 0.7336
673 0.4859 0.7340
674 0.4852 0.7329
675 0.4859 0.7333
676 0.4852 0.7322
677 0.4860 0.7312
678 0.4853 0.7316
679 0.4845 0.7305
680 0.4853 0.7309
681 0.4846 0.7313
682 0.4853 0.7302
683 0.4861 0.7306
684 0.4868 0.7310
685 0.4876 0.7314
686 0.4869 0.7318
687 0.4876 0.7322
688 0.4869 0.7326
689 0.4877 0.7329
690 0.4884 0.7333
691 0.4891 0.7337
692 0.4899 0.7341
693 0.4906 0.7345
694 0.4914 0.7349
695 0.4921 0.7353
696 0.4914 0.7356
697 0.4907 0.7346
698 0.4900 0.7350
699 0.4907 0.7353
700 0.4914 0.7357
701 0.4907 0.7361
702 0.4915 0.7365
703 0.4922 0.7368
704 0.4929 0.7372
705 0.4922 0.7376
706 0.4929 0.7380
707 0.4922 0.7369
708 0.4929 0.7359
709 0.4922 0.7362
710 0.4930 0.7366
711 0.4923 0.7370
712 0.4916 0.7374
713 0.4909 0.7363
714 0.4902 0.7367
715 0.4909 0.7371
716 0.4902 0.7374
717 0.4909 0.7378
718 0.4916 0.7368
719 0.4924 0.7371
720 0.4931 0.7361
721 0.4938 0.7351
722 0.4931 0.7355
723 0.4924 0.7358
724 0.4931 0.7362
725 0.4924 0.7352
726 0.4931 0.7355
727 0.4924 0.7359
728 0.4918 0.7349
729 0.4925 0.7339
730 0.4932 0.7329
731 0.4925 0.7332
732 0.4918 0.7336
733 0.4925 0.7340
734 0.4918 0.7330
735 0.4925 0.7320
736 0.4932 0.7323
737 0.4925 0.7327
738 0.4932 0.7331
739 0.4939 0.7334
740 0.4932 0.7324
741 0.4926 0.7328
742 0.4933 0.7332
743 0.4926 0.7335
744 0.4919 0.7339
745 0.4913 0.7342
746 0.4906 0.7346
747 0.4900 0.7336
748 0.4893 0.7340
749 0.4887 0.7330
750 0.4893 0.7333
751 0.4887 0.7337
752 0.4894 0.7340
753 0.4887 0.7344
754 0.4881 0.7334
755 0.4887 0.7338
756 0.4894 0.7341
757 0.4901 0.7345
758 0.4908 0.7348
759 0.4901 0.7352
760 0.4908 0.7355
761 0.4901 0.7359
762 0.4908 0.7362
763 0.4902 0.7366
764 0.4895 0.7369
765 0.4889 0.7373
766 0.4896 0.7376
767 0.4889 0.7379
768 0.4896 0.7383
769 0.4902 0.7386
770 0.4896 0.7390
771 0.4890 0.7393
772 0.4883 0.7383
773 0.4877 0.7387
774 0.4871 0.7390
775 0.4865 0.7394
776 0.4871 0.7397
777 0.4865 0.7387
778 0.4871 0.7391
779 0.4865 0.7381
780 0.4859 0.7372
781 0.4853 0.7375
782 0.4859 0.7379
783 0.4866 0.7369
784 0.4860 0.7372
785 0.4866 0.7376
786 0.4873 0.7379
787 0.4879 0.7370
788 0.4873 0.7373
789 0.4880 0.7376
790 0.4873 0.7380
791 0.4867 0.7383
792 0.4861 0.7374
793 0.4855 0.7364
794 0.4849 0.7368
795 0.4843 0.7371
796 0.4849 0.7362
797 0.4856 0.7365
798 0.4862 0.7368
799 0.4856 0.7372
800 0.4863 0.7375
801 0.4869 0.7378
802 0.4863 0.7382
803 0.4857 0.7385
804 0.4863 0.7388
805 0.4870 0.7391
806 0.4864 0.7395
807 0.4857 0.7398
808 0.4864 0.7401
809 0.4870 0.7404
810 0.4864 0.7407
811 0.4858 0.7411
812 0.4852 0.7414
813 0.4859 0.7405
814 0.4853 0.7408
815 0.4847 0.7399
816 0.4853 0.7402
817 0.4847 0.7393
818 0.4841 0.7396
819 0.4835 0.7399
820 0.4829 0.7402
821 0.4823 0.7406
822 0.4818 0.7409
823 0.4812 0.7412
824 0.4818 0.7415
825 0.4824 0.7406
826 0.4831 0.7397
827 0.4825 0.7400
828 0.4819 0.7403
829 0.4825 0.7407
830 0.4831 0.7410
831 0.4826 0.7413
832 0.4832 0.7416
833 0.4838 0.7407
834 0.4844 0.7410
835 0.4838 0.7413
836 0.4833 0.7416
837 0.4839 0.7419
838 0.4845 0.7411
839 0.4839 0.7414
840 0.4845 0.7405
841 0.4851 0.7408
842 0.4857 0.7411
843 0.4852 0.7402
844 0.4858 0.7405
845 0.4864 0.7396
846 0.4858 0.7400
847 0.4852 0.7403
848 0.4858 0.7394
849 0.4865 0.7397
850 0.4871 0.7400
851 0.4865 0.7403
852 0.4871 0.7406
853 0.4865 0.7409
854 0.4859 0.7412
855 0.4854 0.7415
856 0.4848 0.7418
857 0.4854 0.7421
858 0.4848 0.7413
859 0.4854 0.7416
860 0.4849 0.7419
861 0.4855 0.7422
862 0.4861 0.7425
863 0.4855 0.7428
864 0.4861 0.7431
865 0.4867 0.7434
866 0.4873 0.7436
867 0.4879 0.7439
868 0.4885 0.7442
869 0.4879 0.7445
870 0.4885 0.7448
871 0.4879 0.7451
872 0.4885 0.7454
873 0.4891 0.7457
874 0.4897 0.7460
875 0.4903 0.7463
876 0.4909 0.7454
877 0.4903 0.7457
878 0.4909 0.7460
879 0.4915 0.7463
880 0.4909 0.7466
881 0.4904 0.7469
882 0.4898 0.7472
883 0.4904 0.7475
884 0.4910 0.7466
885 0.4904 0.7458
886 0.4898 0.7460
887 0.4904 0.7463
888 0.4899 0.7466
889 0.4904 0.7469
890 0.4910 0.7472
891 0.4905 0.7475
892 0.4910 0.7478
893 0.4916 0.7480
894 0.4922 0.7483
895 0.4916 0.7475
896 0.4922 0.7467
897 0.4916 0.7458
898 0.4922 0.7461
899 0.4928 0.7464
900 0.4933 0.7467
901 0.4928 0.7469
902 0.4922 0.7472
903 0.4917 0.7475
904 0.4923 0.7478
905 0.4928 0.7481
906 0.4923 0.7483
907 0.4917 0.7475
908 0.4923 0.7478
909 0.4928 0.7481
910 0.4923 0.7484
911 0.4929 0.7486
912 0.4934 0.7489
913 0.4940 0.7492
914 0.4945 0.7495
915 0.4940 0.7497
916 0.4945 0.7489
917 0.4940 0.7492
918 0.4935 0.7495
919 0.4940 0.7497
920 0.4946 0.7500
921 0.4951 0.7492
922 0.4957 0.7495
923 0.4962 0.7497
924 0.4957 0.7500
925 0.4962 0.7503
926 0.4968 0.7505
927 0.4973 0.7508
928 0.4968 0.7511
929 0.4973 0.7513
930 0.4968 0.7516
931 0.4962 0.7519
932 0.4957 0.7521
933 0.4962 0.7524
934 0.4968 0.7527
935 0.4973 0.7519
936 0.4968 0.7521
937 0.4973 0.7513
938 0.4979 0.7516
939 0.4973 0.7519
940 0.4968 0.7521
941 0.4963 0.7524
942 0.4968 0.7527
943 0.4963 0.7529
944 0.4968 0.7532
945 0.4963 0.7534
946 0.4958 0.7537
947 0.4952 0.7540
948 0.4947 0.7542
949 0.4942 0.7534
950 0.4947 0.7537
951 0.4953 0.7529
952 0.4958 0.7532
953 0.4963 0.7534
954 0.4958 0.7537
955 0.4953 0.7529
956 0.4958 0.7531
957 0.4953 0.7524
958 0.4958 0.7526
959 0.4964 0.7518
960 0.4958 0.7521
961 0.4964 0.7513
962 0.4958 0.7516
963 0.4953 0.7518
964 0.4948 0.7521
965 0.4953 0.7523
966 0.4959 0.7526
967 0.4964 0.7528
968 0.4959 0.7521
969 0.4954 0.7523
970 0.4948 0.7526
971 0.4954 0.7518
972 0.4959 0.7521
973 0.4964 0.7523
974 0.4959 0.7515
975 0.4954 0.7518
976 0.4949 0.7520
977 0.4944 0.7523
978 0.4949 0.7526
979 0.4944 0.7518
980 0.4949 0.7520
981 0.4954 0.7523
982 0.4959 0.7525
983 0.4964 0.7528
984 0.4970 0.7530
985 0.4964 0.7533
986 0.4970 0.7535
987 0.4965 0.7538
988 0.4970 0.7540
989 0.4965 0.7543
990 0.4960 0.7545
991 0.4965 0.7548
992 0.4960 0.7550
993 0.4965 0.7543
994 0.4960 0.7545
995 0.4955 0.7548
996 0.4960 0.7540
997 0.4965 0.7543
998 0.4970 0.7535
999 0.4975 0.7528
1000 0.4980 0.7530
